citing_cluster_id,citing_url,citing_court_name,cited_cluster_id,cited_url,cited_court_name,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1102171,https://www.courtlistener.com/opinion/1102171/bezet-v-original-library-joes-inc/,Louisiana Court of Appeal,Bezet,"Bezet v. Original Library Joe's, Inc.","['2002 WL 31548457', '838 So. 2d 796']",,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1648375,https://www.courtlistener.com/opinion/1648375/willis-v-medders/,Supreme Court of Louisiana,Willis,Willis v. Medders,"['2000 WL 1809997', '775 So. 2d 1049']",,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1651284,https://www.courtlistener.com/opinion/1651284/everett-v-state-farm-fire-casualty-insurance-co/,Louisiana Court of Appeal,Everett,Everett v. State Farm Fire & Casualty Insurance Co.,"['2010 WL 1170202', '2010 La. App. LEXIS 447', '2009 La.App. 1 Cir. 1699', '37 So. 3d 456']",,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1656443,https://www.courtlistener.com/opinion/1656443/hines-v-garrett/,Supreme Court of Louisiana,Hines,Hines v. Garrett,"['2004 WL 1418047', '876 So. 2d 764']",,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1691663,https://www.courtlistener.com/opinion/1691663/bergeron-v-argonaut-great-central-insurance-company/,Supreme Court of Louisiana,Bergeron,Bergeron v. ARGONAUT GREAT CENTRAL INSURANCE COMPANY,"['2007 WL 1087210', '2007 La. LEXIS 704', '951 So. 2d 1109']",,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1715175,https://www.courtlistener.com/opinion/1715175/gregor-v-argenot-great-cent-ins-co/,Supreme Court of Louisiana,Gregor,Gregor v. Argenot Great Cent. Ins. Co.,"['2003 WL 21179846', '851 So. 2d 959']",,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1727137,https://www.courtlistener.com/opinion/1727137/barnett-v-watkins/,Louisiana Court of Appeal,Barnett,Barnett v. Watkins,"['2007 WL 2713329', '970 So. 2d 1028']",,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1737891,https://www.courtlistener.com/opinion/1737891/independent-fire-ins-co-v-sunbeam-corp/,Supreme Court of Louisiana,,Independent Fire Ins. Co. v. Sunbeam Corp.,"['2000 WL 225869', '755 So. 2d 226']",,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1772937,https://www.courtlistener.com/opinion/1772937/overmier-v-traylor/,Supreme Court of Louisiana,Overmier,Overmier v. Traylor,['475 So. 2d 1094'],,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1850325,https://www.courtlistener.com/opinion/1850325/bergeron-v-argonaut-great-cent-ins-co/,Louisiana Court of Appeal,Bergeron,Bergeron v. Argonaut Great Cent. Ins. Co.,"['2007 WL 441633', '958 So. 2d 676']",,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1860345,https://www.courtlistener.com/opinion/1860345/davis-v-benton/,Louisiana Court of Appeal,Davis,Davis v. Benton,"['2004 WL 326395', '874 So. 2d 185']",,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,112903,https://www.courtlistener.com/opinion/112903/daubert-v-merrell-dow-pharmaceuticals-inc/,Supreme Court of the United States,Daubert,"Daubert v. Merrell Dow Pharmaceuticals, Inc.","['37 Fed. R. Serv. 1', '1993 U.S. LEXIS 4408', '509 U.S. 579', '113 S. Ct. 2786', '125 L. Ed. 2d 469']",,,
5051615,https://www.courtlistener.com/opinion/5051615/bergeron-v-argonaut-great-central-insurance-co/,Louisiana Court of Appeal,1564271,https://www.courtlistener.com/opinion/1564271/rando-v-anco-insulations-inc/,Supreme Court of Louisiana,Rando,Rando v. Anco Insulations Inc.,"['2009 WL 1426272', '2009 La. LEXIS 1648', '16 So. 3d 1065']",,,
