citing_cluster_id,citing_url,citing_court_name,cited_cluster_id,cited_url,cited_court_name,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
5015317,https://www.courtlistener.com/opinion/5015317/scott-v-american-tobacco-co/,Louisiana Court of Appeal,103944,https://www.courtlistener.com/opinion/103944/hecht-co-v-bowles/,Supreme Court of the United States,Bowles,Hecht Co. v. Bowles,"['1944 U.S. LEXIS 1320', '88 L. Ed. 754', '64 S. Ct. 587', '321 U.S. 321']",,,
5015317,https://www.courtlistener.com/opinion/5015317/scott-v-american-tobacco-co/,Louisiana Court of Appeal,1112421,https://www.courtlistener.com/opinion/1112421/melton-v-general-elec-co-inc/,Louisiana Court of Appeal,Melton,"Melton v. General Elec. Co., Inc.","['1993 WL 382133', '625 So. 2d 265']",,,
5015317,https://www.courtlistener.com/opinion/5015317/scott-v-american-tobacco-co/,Louisiana Court of Appeal,1800799,https://www.courtlistener.com/opinion/1800799/scott-v-american-tobacco-co-inc/,Louisiana Court of Appeal,Scott,"Scott v. American Tobacco Co., Inc.","['2007 WL 495259', '949 So. 2d 1266']",,,
5015317,https://www.courtlistener.com/opinion/5015317/scott-v-american-tobacco-co/,Louisiana Court of Appeal,1882682,https://www.courtlistener.com/opinion/1882682/veal-v-american-maintenance-and-repair/,Louisiana Court of Appeal,Veal,Veal v. AMERICAN MAINTENANCE AND REPAIR,"['2005 WL 2322443', '923 So. 2d 668']",,,
5015317,https://www.courtlistener.com/opinion/5015317/scott-v-american-tobacco-co/,Louisiana Court of Appeal,2546506,https://www.courtlistener.com/opinion/2546506/scott-v-american-tobacco-co-inc/,Louisiana Court of Appeal,Scott,"Scott v. American Tobacco Co., Inc.","['2010 WL 1634314', '2010 La. App. LEXIS 569', '2009 La.App. 4 Cir. 0461', '36 So. 3d 1046']",,,
5015317,https://www.courtlistener.com/opinion/5015317/scott-v-american-tobacco-co/,Louisiana Court of Appeal,5051880,https://www.courtlistener.com/opinion/5051880/dufresne-v-dufresne/,Louisiana Court of Appeal,Dufresne,Dufresne v. Dufresne,"['2011 WL 1775890', '2011 La. App. LEXIS 547', '10 La.App. 5 Cir. 963', '65 So. 3d 749']",,,
