citing_cluster_id,citing_url,citing_court_name,cited_cluster_id,cited_url,cited_court_name,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
6322569,https://www.courtlistener.com/opinion/6322569/in-re-the-estate-of-george/,New York Surrogate's Court,3606743,https://www.courtlistener.com/opinion/3606743/in-re-the-accounting-of-frankenheimer/,New York Court of Appeals,Matter of Frankenheimer,In Re the Accounting of Frankenheimer,"['1909 N.Y. LEXIS 1023', '195 N.Y. 346', '88 N.E. 374']",,,
6322569,https://www.courtlistener.com/opinion/6322569/in-re-the-estate-of-george/,New York Surrogate's Court,3622844,https://www.courtlistener.com/opinion/3622844/in-re-the-accounting-of-sickels/,New York Court of Appeals,Matter of Cameron,In Re the Accounting of Sickels,"['1938 N.Y. LEXIS 1309', '117 A.L.R. 1333', '278 N.Y. 352', '16 N.E.2d 362']",,,
6322569,https://www.courtlistener.com/opinion/6322569/in-re-the-estate-of-george/,New York Surrogate's Court,3639995,https://www.courtlistener.com/opinion/3639995/in-re-the-will-of-obrien/,New York Court of Appeals,Matter of O'Brien,In Re the Will of O'Brien,"['1940 N.Y. LEXIS 1252', '284 N.Y. 604', '29 N.E.2d 928']",,,
6322569,https://www.courtlistener.com/opinion/6322569/in-re-the-estate-of-george/,New York Surrogate's Court,3646175,https://www.courtlistener.com/opinion/3646175/in-re-the-accounting-of-nelson/,New York Court of Appeals,Matter of Neil,In Re the Accounting of Nelson,"['1924 N.Y. LEXIS 659', '34 A.L.R. 1245', '238 N.Y. 138', '144 N.E. 481']",,,
6322569,https://www.courtlistener.com/opinion/6322569/in-re-the-estate-of-george/,New York Surrogate's Court,5464705,https://www.courtlistener.com/opinion/5464705/in-re-darcy/,Appellate Division of the Supreme Court of the State of New York,In re Darcy,In re Darcy,"['1928 N.Y. App. Div. LEXIS 8757', '232 N.Y.S. 127', '225 A.D. 118']",,,
6322569,https://www.courtlistener.com/opinion/6322569/in-re-the-estate-of-george/,New York Surrogate's Court,5637681,https://www.courtlistener.com/opinion/5637681/in-re-the-estate-of-pepper/,New York Court of Appeals,,In re the Estate of Pepper,"['46 A.F.T.R. (P-H) 445', '1954 N.Y. LEXIS 986', '120 N.E.2d 807', '307 N.Y. 242']",,,
6322569,https://www.courtlistener.com/opinion/6322569/in-re-the-estate-of-george/,New York Surrogate's Court,6285857,https://www.courtlistener.com/opinion/6285857/in-re-the-estate-of-smallman/,New York Surrogate's Court,,In re the Estate of Smallman,"['1931 N.Y. Misc. LEXIS 1057', '247 N.Y.S. 593', '138 Misc. 889']",,,
6322569,https://www.courtlistener.com/opinion/6322569/in-re-the-estate-of-george/,New York Surrogate's Court,6289956,https://www.courtlistener.com/opinion/6289956/in-re-the-estate-of-obrien/,New York Surrogate's Court,,In re the Estate of O'Brien,"['1939 N.Y. Misc. LEXIS 1707', '11 N.Y.S.2d 174', '170 Misc. 792']",,,
6322569,https://www.courtlistener.com/opinion/6322569/in-re-the-estate-of-george/,New York Surrogate's Court,6298545,https://www.courtlistener.com/opinion/6298545/in-re-the-estate-of-king/,New York Surrogate's Court,,In re the Estate of King,"['1957 N.Y. Misc. LEXIS 3539', '160 N.Y.S.2d 929', '6 Misc. 2d 922']",,,
6322569,https://www.courtlistener.com/opinion/6322569/in-re-the-estate-of-george/,New York Surrogate's Court,6317206,https://www.courtlistener.com/opinion/6317206/in-re-the-estate-of-jaret/,New York Surrogate's Court,,In re the Estate of Jaret,"['1964 N.Y. Misc. LEXIS 1413', '253 N.Y.S.2d 599', '44 Misc. 2d 262']",,,
