citing_cluster_id,citing_url,citing_court_name,cited_cluster_id,cited_url,cited_court_name,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",578275,https://www.courtlistener.com/opinion/578275/kevin-ross-v-creighton-university/,Court of Appeals for the Seventh Circuit,,Kevin Ross v. Creighton University,"['1992 WL 37340', '1992 U.S. App. LEXIS 3038', '957 F.2d 410']",,,
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",613992,https://www.courtlistener.com/opinion/613992/maya-v-centex-corp/,Court of Appeals for the Ninth Circuit,Maya,Maya v. Centex Corp.,"['2011 WL 4381864', '658 F.3d 1060']",,,
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",622977,https://www.courtlistener.com/opinion/622977/wilson-v-hewlett-packard-co/,Court of Appeals for the Ninth Circuit,Wilson,Wilson v. Hewlett-Packard Co.,"['2012 U.S. App. LEXIS 3174', '2012 WL 502442', '668 F.3d 1136']",,,
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",856346,https://www.courtlistener.com/opinion/856346/comcast-corp-v-behrend/,Supreme Court of the United States,Behrend,Comcast Corp. v. Behrend,"['2013 WL 1222646', '57 Communications Reg. (P&F) 1487', '81 U.S.L.W. 4217', '85 Fed. R. Serv. 3d 118', '24 Fla. L. Weekly Fed. S 125', '2013 U.S. LEXIS 2544', '569 U.S. 27', '133 S. Ct. 1426', '185 L. Ed. 2d 515']",,,
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",1141339,https://www.courtlistener.com/opinion/1141339/cencor-inc-v-tolman/,Supreme Court of Colorado,Tolman,"Cencor, Inc. v. Tolman","['1994 WL 32186', '868 P.2d 396']",,,
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",2121283,https://www.courtlistener.com/opinion/2121283/state-of-california-v-superior-court/,California Court of Appeal,,State of California v. Superior Court,"['1984 Cal. App. LEXIS 1496', '197 Cal. Rptr. 914', '150 Cal. App. 3d 848']",,,
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",2252425,https://www.courtlistener.com/opinion/2252425/day-v-at-t-corp/,California Court of Appeal,Day,Day v. AT & T CORP.,"['1998 Cal. App. LEXIS 345', '98 Daily Journal DAR 4003', '98 Cal. Daily Op. Serv. 2966', '63 Cal. App. 2d 319', '63 Cal. App. 4th 325', '74 Cal. Rptr. 2d 55']",,,
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",2256991,https://www.courtlistener.com/opinion/2256991/venturi-v-taylor/,California Court of Appeal,Venturi,Venturi v. Taylor,"['1995 Cal. App. LEXIS 472', '95 Daily Journal DAR 6608', '95 Cal. Daily Op. Serv. 3860', '41 Cal. Rptr. 2d 272', '35 Cal. App. 4th 16']",,,
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",2272438,https://www.courtlistener.com/opinion/2272438/vu-v-california-commerce-club-inc/,California Court of Appeal,Vu,"Vu v. California Commerce Club, Inc.","['1997 Cal. App. LEXIS 812', '97 Daily Journal DAR 12723', '97 Cal. Daily Op. Serv. 7923', '68 Cal. Rptr. 2d 31', '58 Cal. App. 4th 229']",,,
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",2290877,https://www.courtlistener.com/opinion/2290877/kashmiri-v-regents-of-the-university-of-california/,California Court of Appeal,Kashmiri,Kashmiri v. Regents of the University of California,"['156 Cal. App. 4th 809', '67 Cal. Rptr. 3d 635']",,,
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",2306232,https://www.courtlistener.com/opinion/2306232/hedging-concepts-inc-v-first-alliance-mortgage-co/,California Court of Appeal,,"Hedging Concepts, Inc. v. First Alliance Mortgage Co.","['1996 Cal. App. LEXIS 48', '96 Cal. Daily Op. Serv. 499', '96 Daily Journal DAR 763', '49 Cal. Rptr. 2d 191', '41 Cal. App. 4th 1410']",,,
9618893,https://www.courtlistener.com/opinion/9618893/martinez-v-university-of-san-diego/,"District Court, S.D. California",2792929,https://www.courtlistener.com/opinion/2792929/skye-astiana-v-the-hain-celestial-group/,Court of Appeals for the Ninth Circuit,,Skye Astiana v. the Hain Celestial Group,"['2015 WL 1600205', '2015 U.S. App. LEXIS 5833', '783 F.3d 753']",,,
