citing_cluster_id,citing_url,citing_court_name,cited_cluster_id,cited_url,cited_court_name,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",108478,https://www.courtlistener.com/opinion/108478/federal-trade-commission-v-sperry-hutchinson-co/,Supreme Court of the United States,Sperry & Hutchinson,Federal Trade Commission v. Sperry & Hutchinson Co.,"['1972 Trade Cas. (CCH) 73,861', '1972 U.S. LEXIS 154', '405 U.S. 233', '92 S. Ct. 898', '31 L. Ed. 2d 170']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",175568,https://www.courtlistener.com/opinion/175568/shroyer-v-new-cingular-wireless-services-inc/,Court of Appeals for the Ninth Circuit,Shroyer,"Shroyer v. New Cingular Wireless Services, Inc.","['51 Communications Reg. (P&F) 535', '2010 U.S. App. LEXIS 19814', '622 F.3d 1035']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",181397,https://www.courtlistener.com/opinion/181397/daniels-hall-v-national-education-assn/,Court of Appeals for the Ninth Circuit,Daniels-Hall,Daniels-Hall v. National Education Ass'n,"['2010 WL 5141247', '2010 U.S. App. LEXIS 25894', '50 Employee Benefits Cas. (BNA) 1481', '629 F.3d 992']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",622977,https://www.courtlistener.com/opinion/622977/wilson-v-hewlett-packard-co/,Court of Appeals for the Ninth Circuit,Wilson,Wilson v. Hewlett-Packard Co.,"['2012 U.S. App. LEXIS 3174', '2012 WL 502442', '668 F.3d 1136']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",673514,https://www.courtlistener.com/opinion/673514/ashley-hunt-greenwood-v-federal-aviation-administration/,Court of Appeals for the Ninth Circuit,,Ashley Hunt Greenwood v. Federal Aviation Administration,"['1994 WL 284101', '1994 U.S. App. LEXIS 16112', '94 Daily Journal DAR 9029', '94 Cal. Daily Op. Serv. 4907', '28 F.3d 971']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",774954,https://www.courtlistener.com/opinion/774954/federal-trade-commission-v-keith-h-gill-richard-murkey/,Court of Appeals for the Ninth Circuit,,Federal Trade Commission v. Keith H. Gill Richard Murkey,"['2001 WL 1044631', '2001 U.S. App. LEXIS 20319', '2001 Cal. Daily Op. Serv. 8048', '2001 Daily Journal DAR 9911', '265 F.3d 944']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",807798,https://www.courtlistener.com/opinion/807798/gary-davis-v-hsbc-bank-nevada-na/,Court of Appeals for the Ninth Circuit,,"Gary Davis v. Hsbc Bank Nevada, N.A.","['2012 U.S. App. LEXIS 18503', '2012 WL 3804370', '691 F.3d 1152']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",815037,https://www.courtlistener.com/opinion/815037/already-llc-v-nike-inc/,Supreme Court of the United States,,"Already, LLC v. Nike, Inc.","['2013 WL 85300', '23 Fla. L. Weekly Fed. S 549', '105 U.S.P.Q. 2d (BNA) 1169', '2013 U.S. LEXIS 602', '568 U.S. 85', '133 S. Ct. 721', '184 L. Ed. 2d 553']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",889154,https://www.courtlistener.com/opinion/889154/rohrer-v-knudson/,Montana Supreme Court,Rohrer,Rohrer v. Knudson,"['2009 Mont. LEXIS 42', '349 Mont. 197', '203 P.3d 759', '2009 MT 35']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",1271965,https://www.courtlistener.com/opinion/1271965/newcal-industries-inc-v-ikon-office-solution/,Court of Appeals for the Ninth Circuit,,"Newcal Industries, Inc. v. IKON Office Solution","['2008 WL 185520', '2008 U.S. App. LEXIS 1257', '86 U.S.P.Q. 2d (BNA) 1150', '513 F.3d 1038']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",1409931,https://www.courtlistener.com/opinion/1409931/witherspoon-v-philip-morris-inc/,"District Court, District of Columbia",Witherspoon,Witherspoon v. Philip Morris Inc.,"['1997 WL 268572', '1997 U.S. Dist. LEXIS 7077', '35 U.C.C. Rep. Serv. 2d (West) 850', '964 F. Supp. 455']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",1429600,https://www.courtlistener.com/opinion/1429600/lozano-v-at-t-wireless-services-inc/,Court of Appeals for the Ninth Circuit,Lozano,"Lozano v. AT & T Wireless Services, Inc.","['2007 WL 2728758', '2007 U.S. App. LEXIS 22430', '42 Communications Reg. (P&F) 799', '504 F.3d 718']",,,
9925195,https://www.courtlistener.com/opinion/9925195/gilman-v-intel-corporation/,"District Court, D. Oregon",1434048,https://www.courtlistener.com/opinion/1434048/birdsong-v-apple-inc/,Court of Appeals for the Ninth Circuit,Birdsong,"Birdsong v. Apple, Inc.","['2009 WL 5125776', '2009 U.S. App. LEXIS 28749', '590 F.3d 955']",,,
