citing_cluster_id,citing_url,citing_court_name,cited_cluster_id,cited_url,cited_court_name,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",98385,https://www.courtlistener.com/opinion/98385/williams-v-united-states-fidelity-guaranty-co/,Supreme Court of the United States,,Williams v. United States Fidelity & Guaranty Co.,"['1915 U.S. LEXIS 1779', '59 L. Ed. 713', '35 S. Ct. 289', '236 U.S. 549']",,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",99087,https://www.courtlistener.com/opinion/99087/stellwagen-v-clum/,Supreme Court of the United States,Stellwagen,Stellwagen v. Clum,"['1918 U.S. LEXIS 2095', '62 L. Ed. 507', '38 S. Ct. 215', '245 U.S. 605']",,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",102265,https://www.courtlistener.com/opinion/102265/local-loan-co-v-hunt/,Supreme Court of the United States,Hunt,Local Loan Co. v. Hunt,"['93 A.L.R. 195', '1934 U.S. LEXIS 1091', '78 L. Ed. 1230', '54 S. Ct. 695', '292 U.S. 234']",,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",1535105,https://www.courtlistener.com/opinion/1535105/in-re-johnson/,"United States Bankruptcy Court, S.D. Ohio",In Re Johnson,In Re Johnson,"['6 Bankr. Ct. Dec. (CRR) 277', '1980 Bankr. LEXIS 5208', '1 Collier Bankr. Cas. 2d 994', '5 B.R. 40']",,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",1538572,https://www.courtlistener.com/opinion/1538572/in-re-hurd/,"United States Bankruptcy Court, W.D. Michigan",In Re Hurd,In Re Hurd,"['6 Bankr. Ct. Dec. (CRR) 412', '1980 Bankr. LEXIS 5039', '2 Collier Bankr. Cas. 2d 190', '4 B.R. 551']",,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",1538670,https://www.courtlistener.com/opinion/1538670/in-re-mcminn/,"United States Bankruptcy Court, D. Kansas",In Re McMinn,In Re McMinn,"['6 Bankr. Ct. Dec. (CRR) 297', '1980 Bankr. LEXIS 5221', '1 Collier Bankr. Cas. 2d 1007', '4 B.R. 150']",,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",1538714,https://www.courtlistener.com/opinion/1538714/in-re-seman/,"United States Bankruptcy Court, S.D. New York",In Re Seman,In Re Seman,"['6 Bankr. Ct. Dec. (CRR) 626', '1980 Bankr. LEXIS 5031', '2 Collier Bankr. Cas. 2d 394', '4 B.R. 568']",,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",1538892,https://www.courtlistener.com/opinion/1538892/in-re-jenkins/,"United States Bankruptcy Court, D. Colorado",In Re Jenkins,In Re Jenkins,"['6 Bankr. Ct. Dec. (CRR) 378', '1980 Bankr. LEXIS 5124', '2 Collier Bankr. Cas. 2d 129', '4 B.R. 278']",,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",1887144,https://www.courtlistener.com/opinion/1887144/in-re-burrell/,"United States Bankruptcy Court, N.D. California",In Re Burrell,In Re Burrell,"['5 Bankr. Ct. Dec. (CRR) 1321', '1980 Bankr. LEXIS 5582', '1 Collier Bankr. Cas. 2d 474', '2 B.R. 650']",,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",1887361,https://www.courtlistener.com/opinion/1887361/in-re-iacovoni/,"United States Bankruptcy Court, D. Utah",In Re Iacovoni,In Re Iacovoni,['2 B.R. 256'],,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",1887416,https://www.courtlistener.com/opinion/1887416/matter-of-curtis/,"United States Bankruptcy Court, W.D. Missouri",In re Curtis,Matter of Curtis,"['5 Bankr. Ct. Dec. (CRR) 1214', '1979 Bankr. LEXIS 682', '1 Collier Bankr. Cas. 2d 314', '2 B.R. 43']",,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",1887669,https://www.courtlistener.com/opinion/1887669/general-finance-co-of-virginia-v-powell-in-re-powell/,"United States Bankruptcy Court, E.D. Virginia",In Re Powell,General Finance Co. of Virginia v. Powell (In Re Powell),"['5 Bankr. Ct. Dec. (CRR) 1233', '1980 Bankr. LEXIS 5655', '1 Collier Bankr. Cas. 2d 371', '2 B.R. 314']",,,
1992194,https://www.courtlistener.com/opinion/1992194/in-re-dills/,"United States Bankruptcy Court, E.D. Tennessee",1887706,https://www.courtlistener.com/opinion/1887706/in-re-beaver/,"United States Bankruptcy Court, S.D. California",In Re Beaver,In Re Beaver,"['5 Bankr. Ct. Dec. (CRR) 1285', '1980 Bankr. LEXIS 5632', '1 Collier Bankr. Cas. 2d 609', '2 B.R. 337']",,,
