citing_cluster_id,citing_url,citing_court_name,cited_cluster_id,cited_url,cited_court_name,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
1802842,https://www.courtlistener.com/opinion/1802842/in-re-sheets/,"United States Bankruptcy Court, D. New Mexico",382157,https://www.courtlistener.com/opinion/382157/in-re-stuart-r-and-shiela-m-terry-debtors-a-l-tenney-trustee-v/,Court of Appeals for the Eighth Circuit,,"In Re Stuart R. And Shiela M. Terry, Debtors, A. L. Tenney, Trustee v. Stuart R. And Shiela M. Terry, Debtors","['6 Bankr. Ct. Dec. (CRR) 974', '1980 U.S. App. LEXIS 13851', '2 Collier Bankr. Cas. 2d 1237', '630 F.2d 634']",,,
1802842,https://www.courtlistener.com/opinion/1802842/in-re-sheets/,"United States Bankruptcy Court, D. New Mexico",402517,https://www.courtlistener.com/opinion/402517/in-re-julian-roosevelt-goeb-and-jane-alma-goeb-debtors-in-re-julian/,Court of Appeals for the Ninth Circuit,,"In Re Julian Roosevelt Goeb and Jane Alma Goeb, Debtors. In Re Julian Roosevelt Goeb and Jane Alma Goeb v. Harry W. Heid, Chapter 13 Trustee","['9 Bankr. Ct. Dec. (CRR) 175', '1982 U.S. App. LEXIS 19598', '73 A.L.R. Fed. 1', '6 Collier Bankr. Cas. 2d 1208', '675 F.2d 1386']",,,
1802842,https://www.courtlistener.com/opinion/1802842/in-re-sheets/,"United States Bankruptcy Court, D. New Mexico",410944,https://www.courtlistener.com/opinion/410944/margaret-ann-deans-v-gerald-odonnell-trustee-in-re-margaret-ann-deans/,Court of Appeals for the Fourth Circuit,,"Margaret Ann Deans v. Gerald O'donnell, Trustee, in Re Margaret Ann Deans","['9 Bankr. Ct. Dec. (CRR) 994', '1982 U.S. App. LEXIS 25379', '7 Collier Bankr. Cas. 2d 288', '692 F.2d 968']",,,
1802842,https://www.courtlistener.com/opinion/1802842/in-re-sheets/,"United States Bankruptcy Court, D. New Mexico",1538572,https://www.courtlistener.com/opinion/1538572/in-re-hurd/,"United States Bankruptcy Court, W.D. Michigan",In Re Hurd,In Re Hurd,"['6 Bankr. Ct. Dec. (CRR) 412', '1980 Bankr. LEXIS 5039', '2 Collier Bankr. Cas. 2d 190', '4 B.R. 551']",,,
1802842,https://www.courtlistener.com/opinion/1802842/in-re-sheets/,"United States Bankruptcy Court, D. New Mexico",1538679,https://www.courtlistener.com/opinion/1538679/in-re-schongalla/,"United States Bankruptcy Court, D. Maryland",In Re Schongalla,In Re Schongalla,"['6 Bankr. Ct. Dec. (CRR) 408', '1980 Bankr. LEXIS 5058', '2 Collier Bankr. Cas. 2d 286', '4 B.R. 360']",,,
1802842,https://www.courtlistener.com/opinion/1802842/in-re-sheets/,"United States Bankruptcy Court, D. New Mexico",1538740,https://www.courtlistener.com/opinion/1538740/matter-of-murallo/,"United States Bankruptcy Court, D. Connecticut",In re Murallo,Matter of Murallo,"['6 Bankr. Ct. Dec. (CRR) 478', '1980 Bankr. LEXIS 4969', '4 B.R. 666']",,,
1802842,https://www.courtlistener.com/opinion/1802842/in-re-sheets/,"United States Bankruptcy Court, D. New Mexico",1887144,https://www.courtlistener.com/opinion/1887144/in-re-burrell/,"United States Bankruptcy Court, N.D. California",In Re Burrell,In Re Burrell,"['5 Bankr. Ct. Dec. (CRR) 1321', '1980 Bankr. LEXIS 5582', '1 Collier Bankr. Cas. 2d 474', '2 B.R. 650']",,,
1802842,https://www.courtlistener.com/opinion/1802842/in-re-sheets/,"United States Bankruptcy Court, D. New Mexico",1887361,https://www.courtlistener.com/opinion/1887361/in-re-iacovoni/,"United States Bankruptcy Court, D. Utah",In Re Iacovoni,In Re Iacovoni,['2 B.R. 256'],,,
1802842,https://www.courtlistener.com/opinion/1802842/in-re-sheets/,"United States Bankruptcy Court, D. New Mexico",1887706,https://www.courtlistener.com/opinion/1887706/in-re-beaver/,"United States Bankruptcy Court, S.D. California",In Re Beaver,In Re Beaver,"['5 Bankr. Ct. Dec. (CRR) 1285', '1980 Bankr. LEXIS 5632', '1 Collier Bankr. Cas. 2d 609', '2 B.R. 337']",,,
1802842,https://www.courtlistener.com/opinion/1802842/in-re-sheets/,"United States Bankruptcy Court, D. New Mexico",1956725,https://www.courtlistener.com/opinion/1956725/in-re-mitruka/,"United States Bankruptcy Court, E.D. Pennsylvania",In Re Mitruka,In Re Mitruka,"['9 Bankr. Ct. Dec. (CRR) 20', '1982 Bankr. LEXIS 4307', '19 B.R. 516']",,,
