citing_cluster_id,citing_url,citing_court_name,cited_cluster_id,cited_url,cited_court_name,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",1727,https://www.courtlistener.com/opinion/1727/united-student-aid-funds-inc-v-espinosa/,Supreme Court of the United States,Espinosa,"United Student Aid Funds, Inc. v. Espinosa","['2010 U.S. LEXIS 2750', '559 U.S. 260', '130 S. Ct. 1367', '176 L. Ed. 2d 158']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",74419,https://www.courtlistener.com/opinion/74419/halperin-v-regional-adjustment-bureau-inc/,Court of Appeals for the Eleventh Circuit,Halperin,"Halperin v. Regional Adjustment Bureau, Inc.","['2000 WL 279285', '2000 U.S. App. LEXIS 3975', '206 F.3d 1063']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",112522,https://www.courtlistener.com/opinion/112522/grogan-v-garner/,Supreme Court of the United States,Grogan,Grogan v. Garner,"['1991 U.S. LEXIS 482', '498 U.S. 279', '111 S. Ct. 654', '112 L. Ed. 2d 755']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",118179,https://www.courtlistener.com/opinion/118179/kawaauhau-v-geiger/,Supreme Court of the United States,Kawaauhau,Kawaauhau v. Geiger,"['1998 U.S. LEXIS 1595', '523 U.S. 57', '118 S. Ct. 974', '140 L. Ed. 2d 90']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",697682,https://www.courtlistener.com/opinion/697682/in-re-segal/,Court of Appeals for the Third Circuit,,In Re Segal,"['1995 U.S. App. LEXIS 14779', '33 Collier Bankr. Cas. 2d 1496', '57 F.3d 342']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",767886,https://www.courtlistener.com/opinion/767886/in-re-stephen-j-mcdonald/,Court of Appeals for the Third Circuit,,In Re Stephen J. Mcdonald,"['35 Bankr. Ct. Dec. (CRR) 220', '2000 U.S. App. LEXIS 3584', '43 Collier Bankr. Cas. 2d 1381', '205 F.3d 606']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",771180,https://www.courtlistener.com/opinion/771180/in-re-steve-p-myrvang-and-joanne-l-myrvang-debtors-june-cotner-graves/,Court of Appeals for the Ninth Circuit,,"In Re: Steve P. Myrvang and Joanne L. Myrvang, Debtors, June Cotner Graves v. Steve P. Myrvang Joanne L. Myrvang","['2000 WL 1724818', '2000 U.S. App. LEXIS 29538', '2000 Cal. Daily Op. Serv. 9315', '2000 Daily Journal DAR 12375', '45 Collier Bankr. Cas. 2d 239', '232 F.3d 1116']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",781427,https://www.courtlistener.com/opinion/781427/in-re-wayne-k-crawford-debtor-appellant/,Court of Appeals for the Seventh Circuit,"In Re: Wayne K. Crawford, Debtor-Appellant","In Re: Wayne K. Crawford, Debtor-Appellant","['2003 WL 1702495', '41 Bankr. Ct. Dec. (CRR) 62', '2003 U.S. App. LEXIS 6276', '198 A.L.R. Fed. 839', '324 F.3d 539']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",786241,https://www.courtlistener.com/opinion/786241/in-re-paul-f-bender-lee-ej-bender-debtors-lee-ej-bender-v/,Court of Appeals for the Eighth Circuit,,"In Re: Paul F. Bender Lee E.J. Bender, Debtors. Lee E.J. Bender v. Educational Credit Management Corporation","['2004 WL 1058437', '2004 U.S. App. LEXIS 9287', '368 F.3d 846']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",1024951,https://www.courtlistener.com/opinion/1024951/branigan-v-bateman/,Court of Appeals for the Fourth Circuit,In Re Bateman,Branigan v. Bateman,"['2008 WL 283001', '2008 U.S. App. LEXIS 2427', '59 Collier Bankr. Cas. 2d 169', '515 F.3d 272']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",1523328,https://www.courtlistener.com/opinion/1523328/mccullough-v-brown-in-re-brown/,"District Court, N.D. Illinois",McCullough,McCullough v. Brown (In Re Brown),"['1993 U.S. Dist. LEXIS 18515', '162 B.R. 506']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",1529826,https://www.courtlistener.com/opinion/1529826/in-re-chapman/,"United States Bankruptcy Court, N.D. Illinois",In Re Chapman,In Re Chapman,"['1992 WL 207700', '1992 Bankr. LEXIS 1317', '27 Collier Bankr. Cas. 2d 1477', '146 B.R. 411']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",1534256,https://www.courtlistener.com/opinion/1534256/in-re-kalfayan/,"United States Bankruptcy Court, S.D. Florida.",In Re Kalfayan,In Re Kalfayan,"['2009 Bankr. LEXIS 3055', '22 Fla. L. Weekly Fed. B 180', '415 B.R. 907']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",1538376,https://www.courtlistener.com/opinion/1538376/in-re-freshley/,"United States Bankruptcy Court, N.D. Georgia",In Re Freshley,In Re Freshley,"['15 Bankr. Ct. Dec. (CRR) 533', '1987 Bankr. LEXIS 30', '69 B.R. 96']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",1538831,https://www.courtlistener.com/opinion/1538831/in-re-hill/,"United States Bankruptcy Court, D. Kansas",In Re Hill,In Re Hill,"['6 Bankr. Ct. Dec. (CRR) 568', '1980 Bankr. LEXIS 4935', '2 Collier Bankr. Cas. 2d 681', '4 B.R. 694']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",1538920,https://www.courtlistener.com/opinion/1538920/in-re-kovich/,"United States Bankruptcy Court, W.D. Michigan",In Re Kovich,In Re Kovich,"['6 Bankr. Ct. Dec. (CRR) 482', '1980 Bankr. LEXIS 5023', '2 Collier Bankr. Cas. 2d 203', '4 B.R. 403']",,,
8527657,https://www.courtlistener.com/opinion/8527657/in-re-engen/,"United States Bankruptcy Court, D. Kansas",1540342,https://www.courtlistener.com/opinion/1540342/in-re-coonce/,"United States Bankruptcy Court, S.D. Illinois",In Re Coonce,In Re Coonce,"['1997 WL 597478', '213 B.R. 344']",,,
