citing_cluster_id,citing_url,citing_court_name,cited_cluster_id,cited_url,cited_court_name,cited_case_name_short,cited_case_name,cited_citations,expert,expert_label,expert_notes
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,84695,https://www.courtlistener.com/opinion/84695/calder-v-bull/,Supreme Court of the United States,Calder,Calder v. Bull,"['1798 U.S. LEXIS 148', '3 Dall. 386', '1 L. Ed. 648', '3 U.S. 386']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,84935,https://www.courtlistener.com/opinion/84935/fletcher-v-peck/,Supreme Court of the United States,Fletcher,Fletcher v. Peck,"['1810 U.S. LEXIS 322', '6 Cranch 87', '3 L. Ed. 162', '10 U.S. 87']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,95415,https://www.courtlistener.com/opinion/95415/mcdonald-v-massachusetts/,Supreme Court of the United States,McDonald,McDonald v. Massachusetts,"['1901 U.S. LEXIS 1306', '45 L. Ed. 542', '21 S. Ct. 389', '180 U.S. 311']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,363009,https://www.courtlistener.com/opinion/363009/government-of-the-virgin-islands-v-james-civil-and-cymandy-james/,Court of Appeals for the Third Circuit,,Government of the Virgin Islands v. James Civil and Cymandy James,"['1979 U.S. App. LEXIS 17259', '16 V.I. 77', '591 F.2d 255']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,409353,https://www.courtlistener.com/opinion/409353/united-states-v-byron-steve-madison-and-james-l-best/,Court of Appeals for the Seventh Circuit,,United States v. Byron Steve Madison and James L. Best,"['1982 U.S. App. LEXIS 25242', '689 F.2d 1300']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,415372,https://www.courtlistener.com/opinion/415372/united-states-v-arthur-hansen/,Court of Appeals for the Second Circuit,,United States v. Arthur Hansen,"['1983 U.S. App. LEXIS 29928', '701 F.2d 1078']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,454891,https://www.courtlistener.com/opinion/454891/dan-frederick-schramm-v-united-states-parole-commission/,Court of Appeals for the Eighth Circuit,,Dan Frederick Schramm v. United States Parole Commission,"['1985 U.S. App. LEXIS 20508', '767 F.2d 509']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,525215,https://www.courtlistener.com/opinion/525215/united-states-v-jose-javier-fernandez-and-jorge-cole-appeal-of-jose/,Court of Appeals for the Second Circuit,,"United States v. Jose Javier Fernandez and Jorge Cole, Appeal of Jose Javier Fernandez",['877 F.2d 1138'],,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,2009370,https://www.courtlistener.com/opinion/2009370/commonwealth-v-smith/,Supreme Court of Pennsylvania,Com.,Commonwealth v. Smith,"['1984 Pa. Super. LEXIS 6126', '333 Pa. Super. 179', '481 A.2d 1365']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,9043108,https://www.courtlistener.com/opinion/9043108/bailey-v-united-states/,Supreme Court of the United States,Bailey,Bailey v. United States,"['1983 U.S. LEXIS 3013', '74 L. Ed. 2d 971', '51 U.S.L.W. 3509', '103 S. Ct. 753', '459 U.S. 1116']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,104578,https://www.courtlistener.com/opinion/104578/gryger-v-burke/,Supreme Court of the United States,Gryger,Gryger v. Burke,"['1948 U.S. LEXIS 1987', '334 U.S. 728', '68 S. Ct. 1256', '92 L. Ed. 2d 1683']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,1967381,https://www.courtlistener.com/opinion/1967381/commonwealth-v-krum/,Supreme Court of Pennsylvania,Com.,Commonwealth v. Krum,"['1987 Pa. Super. LEXIS 9515', '367 Pa. Super. 511', '533 A.2d 134']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,2189965,https://www.courtlistener.com/opinion/2189965/commonwealth-v-billett/,Supreme Court of Pennsylvania,Com.,Commonwealth v. Billett,"['1988 Pa. Super. LEXIS 26', '370 Pa. Super. 125', '535 A.2d 1182']",,,
538389,https://www.courtlistener.com/opinion/538389/united-states-v-nancy-bucaro-larry-lawrence-george-jose-turner-andre/,Court of Appeals for the Third Circuit,2394794,https://www.courtlistener.com/opinion/2394794/commonwealth-v-thomas/,Supreme Court of Pennsylvania,Com.,Commonwealth v. Thomas,"['1986 Pa. LEXIS 730', '510 Pa. 106', '507 A.2d 57']",,,
